城市,标题,房源信息描述,房源位置信息,单价,房总款
成都,金融城优价好房!仁和横厅大平层 中庭南北向 大套四满五 带地,4室2厅|166.45㎡|低层（共31层）|南向|2014年建|谢雨,仁和春天国际花园金融城-府城大道西段505号,36046元/㎡,600万
成都,"金融城219.37平西派国际!啊,抓紧时间下手",5室2厅|219.37㎡|低层（共30层）|南向|2000年建|饶爱华,西派国际金融城-西派国际,53334元/㎡,1170万
成都,天府世家 精装全齐 4房 双车位 满五年,4室2厅|135㎡|低层（共40层）|北向|2015年建|先蕾,天府世家金融城-锦城大道999号,45925元/㎡,620万
成都,"找我买房子,中阶费只收0.5个点,安全诚信,公司经营,欢迎来",3室1厅|83.39㎡|高层（共32层）|东西向|2010年建|詹江程,华润二十四城二期万年场-双成三路18号(万象城附近),26262元/㎡,219万
成都,中海城南一号 185平 套五南北通透户型 价格详询,4室2厅|185.43㎡|中层（共24层）|南北向|2012年建|先蕾,中海城南一号金融城-交子大道199号,49614元/㎡,920万
成都,"南苑区好位置 正对小区中庭,安静采光充足 随时看房",4室2厅|183㎡|高层（共16层）|南北向|2008年建|先蕾,南苑小区金融城-A区锦尚西二路89号、B区锦悦西路56号,38251元/㎡,700万
成都,莱茵春天 3室1厅 东,3室1厅|132.24㎡|中层（共19层）|东向|2018年建|李爽,莱茵春天红星路-武成大街2号,21854元/㎡,289万
成都,"中阶费只收0.5个点,满五年,户型方正,配套齐全,交通便利装",4室1厅|126.3㎡|顶层（共12层）|南向|2000年建|詹江程,江南岸城南宜家-高新区益州大道北段7号,18685元/㎡,236万
成都,绿地悦蓉公馆 品质小区 中阶费0.5 精装横厅套四双卫,4室2厅|125.8㎡|低层（共31层）|南向|2018年建|易朋,绿地悦蓉公馆龙潭寺-桂林西路88号,15103元/㎡,190万
成都,"誉峰一期4室,东南向我看过本房,使用率非常高,有双车位。",4室2厅|182.56㎡|高层（共24层）|东南向|2000年建|先蕾,誉峰一期金融城-万象南路360号(新益州城市广场西侧),49298元/㎡,900万
成都,全成都二手房都有-中介费只收0.5个点-东苑B区 3室2厅南,3室2厅|141㎡|低层（共30层）|东南向|2009年建|黄浩,东苑小区B天府长城-金桂路238号,22695元/㎡,320万
成都,"中阶费只收0.5个点,标准套三,精装修,户型方正,对中庭光线",3室1厅|73.63㎡|低层（共31层）|东南向|2000年建|詹江程,蓝光东方天地东郊记忆-崔家店路段151号,24718元/㎡,182万
成都,中海城南一号二期 4室2厅 东 西,4室2厅|193.58㎡|中层（共23层）|东西向|2012年建|先蕾,中海城南一号金融城-交子大道199号,55790元/㎡,1080万
成都,中海九号公馆 4室1厅 南 带双车位,4室1厅|189.53㎡|低层（共31层）|南向|2015年建|饶爱华,中海九号公馆金融城-万象南路199号,53817元/㎡,1020万
成都,"中海九号公馆小户型4房,满五年名下就这一套房,朝南北户型",4室2厅|169.48㎡|高层（共31层）|南北向|2015年建|谢雨,中海九号公馆金融城-万象南路199号,52513元/㎡,890万
成都,"降价,两百多w精装修,南北通透,户型方正,税少,位置安静。",4室2厅|224.84㎡|中层（共20层）|南北向|2020年建|饶爱华,中国铁建西派澜岸大源-中国成都剑南大道成都七中高新校区对面,53371元/㎡,1200万
成都,不用摇号直接买!麓湖玥港现代白色极简精装套三大平层,3室2厅|136.01㎡|中层（共24层）|南北向|2023年建|袁刚,麓湖生态城玥港麓湖-锦江东三线,35144元/㎡,478万
成都,九号公馆 朝南 精装全齐 位置好视野好采光好 满五年 带5车,5室2厅|248.9㎡|高层（共30层）|南北向|2015年建|饶爱华,中海九号公馆金融城-万象南路199号,60265元/㎡,1500万
成都,"九号公馆190 低楼层看绿化,坐北朝南 位置好诚心出售",4室2厅|189.5㎡|低层（共31层）|南北向|2015年建|先蕾,中海九号公馆金融城-万象南路199号,51715元/㎡,980万
成都,九龙仓擎天半岛 3室2厅2卫 精装修 665万元,3室2厅|223.28㎡|高层（共40层）|东南向|2017年建|李爽,九龙仓擎天半岛牛市口-东大街锦东路399号(牛市口派出所旁),29783元/㎡,665万
成都,"仁和春天国际花园4室2厅南清水房中间楼层,好位置",4室2厅|166.5㎡|低层（共31层）|南向|2014年建|先蕾,仁和春天国际花园金融城-府城大道西段399号(天府新谷侧),39039元/㎡,650万
成都,全成都二手房都有-中介费只收0.5个点-东苑F区 3室2厅南,3室2厅|105.44㎡|低层（共28层）|南北向|2013年建|黄浩,东苑小区F天府长城-顺锦路272号,31107元/㎡,328万
成都,华润金悦湾 4室2厅 211.2平,4室2厅|211.2㎡|底层（共22层）|西南向|2006年建|邬清勇,华润金悦湾外金沙-清波路77号,30303元/㎡,640万
成都,银泰华悦府70年住宅朝南 精装全齐 可俯瞰交子公园,3室2厅|266㎡|低层（共46层）|南向|2016年建|先蕾,成都银泰中心华悦府天府长城-天府大道北段1199号(国际金融中心对面),58270元/㎡,1550万
成都,邦泰华府公馆 中阶费0.5%近天府五街 精装套三,3室2厅|76.62㎡|底层（共17层）|东南向|2015年建|邬清勇,邦泰华府公馆华府-西航港街道泰华路168号,15792元/㎡,121万
成都,新上 蔚蓝卡地亚花园城 中阶费0.5 清水大套三双卫品质小区,3室2厅|151.02㎡|低层（共31层）|南北向|2018年建|易朋,蔚蓝卡地亚花园城麓湖-武汉路与天府大道交界处西南侧,34300元/㎡,518万
成都,"成都文儒德湖景房,7000装修 南北通通透户型方正业主急卖",4室2厅|213.97㎡|中层（共20层）|南北向|2000年建|谢雨,成都文儒德市一医院-近慈路66号,67766元/㎡,1450万
成都,招商中央华城 中阶费0.5 精装套四双卫 近双地铁站 商业,4室2厅|129.06㎡|高层（共27层）|南北向|2017年建|易朋,招商中央华城东郊记忆-东郊记忆旁成华大道与中环路交汇处,24407元/㎡,315万
成都,急!急!急西派国际150万元217.69平精装修,5室2厅|217.69㎡|高层（共30层）|北向|2016年建|谢雨,西派国际金融城-西派国际,52827元/㎡,1150万
成都,"中.介费只收0.5个点,新上长冶南阳御龙府精装套三",3室2厅|101.14㎡|中层（共29层）|西向|2000年建|熊珍云,长冶南阳御龙府中和镇-长冶南阳御龙府,24718元/㎡,250万
成都,汇丽汀香 3室1厅 东,3室1厅|72.91㎡|高层（共24层）|东向|2017年建|李爽,汇丽汀香东光-锦华路一段79号,21259元/㎡,155万
成都,"中.介费只收0.5个点,新上 光华逸家精装套三",3室1厅|90.9㎡|低层（共20层）|南向|2014年建|熊珍云,光华逸家万家湾-同辉南路59号,25852元/㎡,235万
成都,蔚蓝卡地亚 联排中户 南北通透 大开间 业主诚售,独栋|卧室：6个|无花园|348㎡|东向|刘运泽,蔚蓝卡地亚麓山-蔚蓝卡地亚,30172元/㎡,1050万
成都,金融城 客厅旁挑高6米 满5年 泡小旁 天府世家 套四,4室2厅|139㎡|高层（共30层）|南北向|2012年建|先蕾,天府世家金融城-锦城大道999号,46762元/㎡,650万
成都,佳乐云锦阁 130平4居 南北向毛坯 视野无遮挡,4室2厅|130㎡|底层（共1层）|南北向|2019年建|肖明富,佳乐云锦阁沙河源-王贾路168号,19846元/㎡,258万
成都,"中阶费只收0.5个点,教科院现代装修,适合年轻人,低价三房",3室2厅|86.62㎡|低层（共31层）|西北向|2000年建|詹江程,保利心语四期大源-荣华南路366号,37866元/㎡,328万
成都,交大归谷建设派 中阶费0.5% 清水套三 对中庭 房东诚心卖,3室2厅|72.58㎡|高层（共33层）|南北向|2017年建|易朋,交大归谷建设派二仙桥-二仙桥北路3号,22182元/㎡,161万
成都,天府新区 6地铁口 云岭一期套四 业主诚心出售,4室2厅|128㎡|高层（共33层）|东南向|2017年建|邬清勇,中海天府里秦皇寺-四川天府新区宁波路东段与福州路东段交叉口,29687元/㎡,380万
成都,芸台漫汀 一楼带240平花园 视野看公园 朝向好 全日照,7室2厅|303㎡|低层（共15层）|东西向|2021年建|袁刚,麓湖生态城芸台漫汀麓湖-华阳街道青岛路西段,47854元/㎡,1450万
成都,大源旁 欧香小镇 4室2厅 南 清水 287平 大平层,4室2厅|287㎡|高层（共15层）|南向|2000年建|刘运泽,欧香小镇华阳-四川省成都市天府新区剑南大道南段669号,23658元/㎡,679万
成都,复地御香山精装端头特殊户型全采光联排别墅!,联排|卧室：1个|花园：200平米|349.29㎡|东向|肖明富,复地御香山麓湖-天府大道南段2917号,36645元/㎡,1280万
成都,"!930买西门豪宅大平层送2个车位,中庭朝南,南北通透。",4室2厅|297.64㎡|高层（共22层）|西南向|2016年建|孙蒲,华润金悦湾外金沙-清波路77号,33261元/㎡,990万
成都,"洋房,可以过户,看锦城湖,一梯一户,蒙小!大平层,南北通透",4室2厅|159㎡|高层（共13层）|南北向|2020年建|王建祥,中洲锦城湖岸大源-天府一街与益州大道交汇处(锦城湖旁),40251元/㎡,640万
成都,金融城 客厅旁挑高6米 满5年 泡小旁 天府世家 套四,4室2厅|139㎡|高层（共30层）|南北向|2012年建|谢雨,天府世家金融城-锦城大道999号,46762元/㎡,650万
成都,麓湖生态城 精装大平层出售 业主着急出售 可随时看房,4室2厅|179㎡|低层（共36层）|北向|2022年建|苏江红,麓湖生态城浔岭麓湖-赤岭路88号,42458元/㎡,760万
成都,新打出来的房子:誉峰二期带双车位满五年了精装顶跃保养很好,9室4厅|297.2㎡|高层（共30层）|东南向|2014年建|先蕾,誉峰二期金融城-成都城南CBD中央交子大道南沿线228号,87483元/㎡,2600万
成都,"誉峰一期4室,东南向我看过本房,使用率非常高,有双车位。",4室2厅|182.56㎡|高层（共24层）|东南向|2000年建|彭松,誉峰一期金融城-万象南路360号(新益州城市广场西侧),49298元/㎡,900万
成都,"买家0.5中芥费,蓝光金悦府 3室2厅 南",3室2厅|88.02㎡|高层（共24层）|南向|2000年建|王帆,蓝光金悦府青龙场-将军碑东二路88号,14314元/㎡,126万
成都,麓湖沚院 精装套三双卫 视野开阔 采光好,3室2厅|146㎡|低层（共28层）|南北向|2023年建|苏江红,麓湖生态城沚院麓湖-麓湖生态城沚院,39726元/㎡,580万
成都,"中.介费只收0.5个点,新上3室2厅 华润翡翠城(四期)",3室2厅|88.4㎡|低层（共31层）|东南向|2011年建|熊珍云,华润二十四城四期万年场-双成三路17号,28280元/㎡,250万
成都,"中.介费只收0.5个点,新上4室2厅 北辰朗诗南门绿郡二期",4室2厅|170㎡|中层（共23层）|南向|2019年建|熊珍云,北辰朗诗南门绿郡二期大源-同源街666号,36470元/㎡,620万
成都,望江嘉苑 4室1厅 南,4室1厅|155.97㎡|顶层（共6层）|南向|2017年建|李爽,望江嘉苑九眼桥-三官堂街18号,18272元/㎡,285万
成都,"万科公园5号 5室2厅 213㎡ 大平层,精装修。",5室2厅|213㎡|中层（共20层）|南北向|2006年建|孙蒲,万科公园5号大源-天府一街(成都七中斜对面),60563元/㎡,1290万
成都,"誉峰一期4室,东南向我看过本房,使用率非常高,有双车位。",4室2厅|182.56㎡|高层（共24层）|东南向|2000年建|饶爱华,誉峰一期金融城-万象南路360号(新益州城市广场西侧),49298元/㎡,900万
成都,誉峰一期 4室2厅 西北,4室2厅|179.22㎡|高层（共24层）|西北向|2010年建|先蕾,誉峰一期金融城-万象南路360号(新益州城市广场西侧),54681元/㎡,980万
成都,好房推荐:誉峰二期 顶跃 带750平楼顶花园 8个卧室,8室3厅|540㎡|低层（共30层）|南北向|2011年建|先蕾,誉峰二期金融城-成都城南CBD中央交子大道南沿线228号,51851元/㎡,2800万
成都,"誉峰少有220户型此房满五宜老人居住 大阳台,东南向正对花园",5室2厅|219.54㎡|高层（共30层）|东南向|2013年建|谢雨,誉峰二期金融城-高新区锦晖西二街77号,66047元/㎡,1450万
成都,保利花园四期 中阶费0.5% 清水套三 满五唯1,3室2厅|89.11㎡|高层（共17层）|南向|2014年建|易朋,保利花园新双楠-武侯大道三环路外侧聚贤路733号,24913元/㎡,222万
成都,绿地锦天府 3室2厅 西南,3室2厅|198.32㎡|高层（共30层）|西南向|2017年建|李爽,绿地锦天府攀成钢-通盈街88号,36809元/㎡,730万
成都,"新房:单价1.1万河景房小区,把家安在公园里,500米",3室2厅|96㎡|高层（共33层）|南向|2016年建|李爽,润扬观澜鹭岛新都新城-曲景路168号,10937元/㎡,105万
城市,标题,房源信息描述,房源位置信息,单价,房总款
成都,天涯庭苑 2室1厅1卫 精装修 272万元,2室1厅|92.22㎡|高层（共18层）|东南向|2017年建|李爽,天涯庭苑红星路-天涯石北街20号,29494元/㎡,272万
成都,中芥费百分之0.5 12年行业经验 实体门店 过户再支付费,3室2厅|122.75㎡|低层（共30层）|南向|2000年建|李大刚,奥克斯广场金融城-武侯区锦城大道666号,28187元/㎡,346万
成都,中海格林威治城 2室1厅 东,2室1厅|90.83㎡|高层（共31层）|东向|2006年建|李爽,中海格林威治城川音-望江路1号(九眼桥旁),24771元/㎡,225万
成都,"房子户型方正,带有产权车位,业主诚意出售 对中庭 性价比超高",4室2厅|193.59㎡|中层（共23层）|东向|2012年建|谢雨,中海城南一号金融城-交子大道199号,59403元/㎡,1150万
成都,金融城 复地金融岛 5房,4室2厅|257.66㎡|高层（共24层）|南向|2017年建|饶爱华,复地金融岛新会展-四川省成都市高新区环岛路1200号,64037元/㎡,1650万
成都,"新都 新城 川音大学旁,刚需新房,,首付7个起",4室2厅|141㎡|中层（共22层）|南向|2022年建|李爽,领地悦府新都新城-学院路东段600号,10000元/㎡,141万
成都,"买家0.5中芥费,镏金岁月 2室1厅 北",2室1厅|75.4㎡|低层（共30层）|北向|2000年建|王帆,镏金岁月攀成钢-牛沙路166号,21087元/㎡,159万
成都,开发商年底回资金锦江三环金融城 4.2米 买一层送一层,2室1厅|26㎡|中层（共28层）|南北向|2019年建|许学朋,58神奇空间公寓三圣乡-柳荫路16号,16538元/㎡,43万
成都,誉峰一期 3602带泳池 业主从新装修耗资八百万 请现场感受,5室2厅|359㎡|低层（共27层）|南北向|2011年建|彭松,誉峰一期金融城-万象南路360号(新益州城市广场西侧),77994元/㎡,2800万
成都,中海城南一号 全中庭240平全新没有住过大平楼层 1200w,5室2厅|239.9㎡|高层（共23层）|南向|2012年建|谢雨,中海城南一号金融城-交子大道199号,50020元/㎡,1200万
成都,西派国际电梯大2房南北格局通风好采光充足配套齐全,4室1厅|195.11㎡|高层（共29层）|南北向|2016年建|谢雨,西派国际金融城-西派国际,56378元/㎡,1100万
成都,"中阶费只收0.5个点,一环内,满五年税费少,精装修 ,双地铁",3室1厅|104.32㎡|低层（共39层）|南向|2013年建|詹江程,嘉通云尚猛追湾-石油路13号,17062元/㎡,178万
成都,"锦江国际花园 精装套一 商圈成熟 近地铁,随时看房",1室1厅|37㎡|中层（共6层）|南向|2020年建|肖明富,锦江国际花园川师-锦绣大道3555号,12972元/㎡,48万
